,value
681,14.599999999999984
682,14.499999999999984
683,14.599999999999984
684,14.699999999999983
685,14.799999999999983
686,14.899999999999983
687,14.799999999999983
688,14.699999999999983
689,14.599999999999984
690,14.499999999999984
691,14.599999999999984
692,14.499999999999984
693,14.599999999999984
694,14.499999999999984
695,14.399999999999984
696,14.499999999999984
697,14.599999999999984
698,14.699999999999983
699,14.599999999999984
700,14.499999999999984
701,14.399999999999984
702,14.299999999999985
703,14.199999999999985
704,14.099999999999985
705,14.199999999999985
706,14.099999999999985
707,13.999999999999986
708,14.099999999999985
709,13.999999999999986
710,14.099999999999985
711,14.199999999999985
712,14.299999999999985
713,14.399999999999984
714,14.299999999999985
715,14.399999999999984
716,14.499999999999984
717,14.399999999999984
718,14.499999999999984
719,14.599999999999984
720,14.699999999999983
721,14.799999999999983
722,14.899999999999983
723,14.999999999999982
724,14.899999999999983
725,14.799999999999983
726,14.699999999999983
727,14.799999999999983
728,14.699999999999983
729,14.799999999999983
730,14.899999999999983
731,14.799999999999983
732,14.699999999999983
733,14.599999999999984
734,14.699999999999983
735,14.799999999999983
736,14.699999999999983
737,14.599999999999984
738,14.499999999999984
739,14.599999999999984
740,14.699999999999983
741,14.599999999999984
742,14.499999999999984
743,14.399999999999984
744,14.299999999999985
745,14.199999999999985
746,14.299999999999985
747,14.399999999999984
748,14.299999999999985
749,14.399999999999984
750,14.499999999999984
751,14.599999999999984
752,14.499999999999984
753,14.599999999999984
754,14.699999999999983
755,14.599999999999984
756,14.499999999999984
757,14.599999999999984
758,14.499999999999984
759,14.599999999999984
760,14.499999999999984
761,14.399999999999984
762,14.499999999999984
763,14.599999999999984
764,14.699999999999983
765,14.599999999999984
766,14.499999999999984
767,14.399999999999984
768,14.499999999999984
769,14.599999999999984
770,14.499999999999984
771,14.599999999999984
772,14.499999999999984
773,14.399999999999984
774,14.499999999999984
775,14.599999999999984
776,14.699999999999983
777,14.599999999999984
778,14.499999999999984
779,14.599999999999984
780,14.499999999999984
781,14.399999999999984
782,14.299999999999985
783,14.199999999999985
784,14.099999999999985
785,14.199999999999985
786,14.299999999999985
787,14.199999999999985
788,14.299999999999985
789,14.399999999999984
790,14.499999999999984
791,14.399999999999984
792,14.299999999999985
793,14.399999999999984
794,14.299999999999985
795,14.199999999999985
796,14.099999999999985
797,13.999999999999986
798,14.099999999999985
799,14.199999999999985
800,14.099999999999985
801,13.999999999999986
802,13.899999999999986
803,13.799999999999986
804,13.699999999999987
805,13.799999999999986
806,13.699999999999987
807,13.599999999999987
808,13.499999999999988
809,13.599999999999987
810,13.699999999999987
811,13.799999999999986
812,13.699999999999987
813,13.799999999999986
814,13.699999999999987
815,13.599999999999987
816,13.499999999999988
817,13.399999999999988
818,13.299999999999988
819,13.399999999999988
820,13.299999999999988
821,13.199999999999989
822,13.099999999999989
823,12.99999999999999
824,12.89999999999999
825,12.99999999999999
826,12.89999999999999
827,12.99999999999999
828,12.89999999999999
829,12.79999999999999
830,12.89999999999999
831,12.99999999999999
832,12.89999999999999
833,12.99999999999999
834,13.099999999999989
835,12.99999999999999
836,13.099999999999989
837,12.99999999999999
838,13.099999999999989
839,13.199999999999989
840,13.299999999999988
841,13.399999999999988
842,13.499999999999988
843,13.399999999999988
844,13.299999999999988
845,13.399999999999988
846,13.299999999999988
847,13.199999999999989
848,13.299999999999988
849,13.199999999999989
850,13.099999999999989
851,12.99999999999999
852,13.099999999999989
853,12.99999999999999
854,13.099999999999989
855,13.199999999999989
856,13.099999999999989
857,13.199999999999989
858,13.299999999999988
859,13.399999999999988
860,13.499999999999988
861,13.599999999999987
862,13.499999999999988
863,13.399999999999988
864,13.299999999999988
865,13.399999999999988
866,13.499999999999988
867,13.399999999999988
868,13.499999999999988
869,13.399999999999988
870,13.299999999999988
871,13.199999999999989
872,13.099999999999989
873,13.199999999999989
874,13.299999999999988
875,13.199999999999989
876,13.099999999999989
877,13.199999999999989
878,13.099999999999989
879,13.199999999999989
880,13.299999999999988
881,13.199999999999989
882,13.299999999999988
883,13.199999999999989
884,13.099999999999989
885,12.99999999999999
886,13.099999999999989
887,12.99999999999999
888,12.89999999999999
889,12.79999999999999
890,12.69999999999999
891,12.79999999999999
892,12.89999999999999
893,12.79999999999999
894,12.89999999999999
895,12.79999999999999
896,12.89999999999999
897,12.99999999999999
898,13.099999999999989
899,13.199999999999989
900,13.299999999999988
901,13.199999999999989
902,13.099999999999989
903,12.99999999999999
904,13.099999999999989
905,13.199999999999989
906,13.299999999999988
907,13.399999999999988
908,13.299999999999988
909,13.199999999999989
910,13.299999999999988
911,13.199999999999989
912,13.099999999999989
913,13.199999999999989
914,13.099999999999989
915,12.99999999999999
916,12.89999999999999
917,12.79999999999999
918,12.89999999999999
919,12.79999999999999
920,12.69999999999999
921,12.59999999999999
922,12.499999999999991
923,12.399999999999991
924,12.499999999999991
925,12.59999999999999
926,12.499999999999991
927,12.399999999999991
928,12.299999999999992
929,12.399999999999991
930,12.499999999999991
931,12.399999999999991
932,12.499999999999991
933,12.59999999999999
934,12.69999999999999
935,12.59999999999999
936,12.69999999999999
937,12.79999999999999
938,12.89999999999999
939,12.79999999999999
940,12.69999999999999
941,12.79999999999999
942,12.89999999999999
943,12.99999999999999
944,12.89999999999999
945,12.79999999999999
946,12.69999999999999
947,12.59999999999999
948,12.69999999999999
949,12.79999999999999
950,12.69999999999999
951,12.79999999999999
952,12.69999999999999
953,12.79999999999999
954,12.89999999999999
955,12.99999999999999
956,13.099999999999989
957,13.199999999999989
958,13.299999999999988
959,13.399999999999988
960,13.299999999999988
961,13.199999999999989
962,13.299999999999988
963,13.199999999999989
964,13.299999999999988
965,13.199999999999989
966,13.299999999999988
967,13.399999999999988
968,13.299999999999988
969,13.199999999999989
970,13.099999999999989
971,12.99999999999999
972,13.099999999999989
973,13.199999999999989
974,13.099999999999989
975,13.199999999999989
976,13.299999999999988
977,13.399999999999988
978,13.499999999999988
979,13.599999999999987
980,13.699999999999987
981,13.799999999999986
982,13.899999999999986
983,13.999999999999986
984,14.099999999999985
985,13.999999999999986
986,14.099999999999985
987,14.199999999999985
988,14.299999999999985
989,14.199999999999985
990,14.099999999999985
991,13.999999999999986
992,13.899999999999986
993,13.999999999999986
994,13.899999999999986
995,13.799999999999986
996,13.899999999999986
997,13.799999999999986
998,13.699999999999987
999,13.599999999999987
1000,13.499999999999988
1001,13.599999999999987
1002,13.499999999999988
1003,13.399999999999988
1004,13.299999999999988
1005,13.399999999999988
1006,13.299999999999988
1007,13.399999999999988
1008,13.499999999999988
1009,13.599999999999987
1010,13.499999999999988
1011,13.399999999999988
1012,13.499999999999988
1013,13.399999999999988
1014,13.299999999999988
1015,13.199999999999989
1016,13.299999999999988
1017,13.199999999999989
1018,13.099999999999989
1019,13.199999999999989
1020,13.099999999999989
1021,13.199999999999989
1022,13.099999999999989
1023,12.99999999999999
1024,12.89999999999999
1025,12.99999999999999
1026,12.89999999999999
1027,12.99999999999999
1028,13.099999999999989
1029,12.99999999999999
1030,13.099999999999989
1031,13.199999999999989
1032,13.099999999999989
1033,12.99999999999999
1034,12.89999999999999
1035,12.79999999999999
1036,12.89999999999999
1037,12.79999999999999
1038,12.69999999999999
1039,12.59999999999999
1040,12.499999999999991
1041,12.399999999999991
1042,12.299999999999992
1043,12.199999999999992
1044,12.299999999999992
1045,12.399999999999991
1046,12.299999999999992
1047,12.199999999999992
1048,12.299999999999992
1049,12.399999999999991
1050,12.299999999999992
1051,12.199999999999992
1052,12.099999999999993
1053,12.199999999999992
1054,12.299999999999992
1055,12.399999999999991
1056,12.499999999999991
1057,12.399999999999991
1058,12.299999999999992
1059,12.399999999999991
1060,12.499999999999991
1061,12.59999999999999
1062,12.499999999999991
1063,12.59999999999999
1064,12.499999999999991
1065,12.59999999999999
1066,12.69999999999999
1067,12.79999999999999
1068,12.89999999999999
1069,12.79999999999999
1070,12.89999999999999
1071,12.99999999999999
1072,13.099999999999989
1073,13.199999999999989
1074,13.299999999999988
1075,13.399999999999988
1076,13.499999999999988
1077,13.399999999999988
1078,13.499999999999988
1079,13.599999999999987
1080,13.499999999999988
1081,13.599999999999987
1082,13.499999999999988
1083,13.599999999999987
1084,13.499999999999988
1085,13.399999999999988
1086,13.299999999999988
1087,13.199999999999989
1088,13.099999999999989
1089,13.199999999999989
1090,13.099999999999989
1091,12.99999999999999
1092,12.89999999999999
1093,12.79999999999999
1094,12.69999999999999
1095,12.59999999999999
1096,12.69999999999999
1097,12.79999999999999
1098,12.89999999999999
1099,12.99999999999999
1100,12.89999999999999
1101,12.99999999999999
1102,13.099999999999989
1103,13.199999999999989
1104,13.099999999999989
1105,13.199999999999989
1106,13.299999999999988
1107,13.399999999999988
1108,13.499999999999988
1109,13.399999999999988
1110,13.499999999999988
1111,13.399999999999988
1112,13.499999999999988
1113,13.399999999999988
1114,13.499999999999988
1115,13.399999999999988
1116,13.499999999999988
1117,13.399999999999988
1118,13.299999999999988
1119,13.399999999999988
1120,13.299999999999988
1121,13.199999999999989
1122,13.099999999999989
1123,13.199999999999989
1124,13.099999999999989
1125,12.99999999999999
1126,13.099999999999989
1127,12.99999999999999
1128,13.099999999999989
1129,12.99999999999999
1130,13.099999999999989
1131,12.99999999999999
1132,12.89999999999999
1133,12.79999999999999
1134,12.89999999999999
1135,12.79999999999999
1136,12.89999999999999
1137,12.99999999999999
1138,13.099999999999989
1139,12.99999999999999
1140,12.89999999999999
1141,12.79999999999999
1142,12.89999999999999
1143,12.99999999999999
1144,12.89999999999999
1145,12.79999999999999
1146,12.89999999999999
1147,12.79999999999999
1148,12.69999999999999
1149,12.79999999999999
1150,12.89999999999999
1151,12.99999999999999
1152,13.099999999999989
1153,13.199999999999989
1154,13.099999999999989
1155,12.99999999999999
1156,12.89999999999999
1157,12.79999999999999
1158,12.69999999999999
1159,12.59999999999999
1160,12.69999999999999
1161,12.79999999999999
1162,12.89999999999999
1163,12.79999999999999
1164,12.89999999999999
1165,12.99999999999999
1166,12.89999999999999
1167,12.79999999999999
1168,12.89999999999999
1169,12.99999999999999
1170,13.099999999999989
1171,13.199999999999989
1172,13.299999999999988
1173,13.199999999999989
1174,13.099999999999989
1175,13.199999999999989
1176,13.299999999999988
1177,13.199999999999989
1178,13.099999999999989
1179,13.199999999999989
1180,13.099999999999989
1181,12.99999999999999
1182,12.89999999999999
1183,12.99999999999999
1184,12.89999999999999
1185,12.79999999999999
1186,12.89999999999999
1187,12.99999999999999
1188,12.89999999999999
1189,12.79999999999999
1190,12.69999999999999
1191,12.59999999999999
1192,12.499999999999991
1193,12.59999999999999
1194,12.69999999999999
1195,12.79999999999999
1196,12.89999999999999
1197,12.99999999999999
1198,12.89999999999999
1199,12.79999999999999
1200,12.89999999999999
1201,12.79999999999999
1202,12.89999999999999
1203,12.79999999999999
1204,12.69999999999999
1205,12.59999999999999
1206,12.499999999999991
1207,12.399999999999991
1208,12.299999999999992
1209,12.199999999999992
1210,12.099999999999993
1211,12.199999999999992
1212,12.099999999999993
1213,12.199999999999992
1214,12.299999999999992
1215,12.399999999999991
1216,12.499999999999991
1217,12.59999999999999
1218,12.69999999999999
1219,12.79999999999999
1220,12.89999999999999
1221,12.99999999999999
1222,13.099999999999989
1223,12.99999999999999
1224,13.099999999999989
1225,12.99999999999999
1226,12.89999999999999
1227,12.99999999999999
1228,12.89999999999999
1229,12.79999999999999
1230,12.89999999999999
1231,12.99999999999999
1232,13.099999999999989
1233,12.99999999999999
1234,13.099999999999989
1235,12.99999999999999
1236,13.099999999999989
1237,12.99999999999999
1238,13.099999999999989
1239,12.99999999999999
1240,13.099999999999989
1241,12.99999999999999
1242,13.099999999999989
1243,12.99999999999999
1244,12.89999999999999
1245,12.99999999999999
1246,13.099999999999989
1247,12.99999999999999
1248,13.099999999999989
1249,12.99999999999999
1250,13.099999999999989
1251,13.199999999999989
1252,13.299999999999988
1253,13.199999999999989
1254,13.299999999999988
1255,13.399999999999988
1256,13.299999999999988
1257,13.399999999999988
1258,13.299999999999988
1259,13.199999999999989
1260,13.299999999999988
1261,13.399999999999988
1262,13.499999999999988
1263,13.599999999999987
1264,13.699999999999987
1265,13.599999999999987
1266,13.699999999999987
1267,13.799999999999986
1268,13.899999999999986
1269,13.799999999999986
1270,13.899999999999986
1271,13.799999999999986
1272,13.899999999999986
1273,13.799999999999986
1274,13.699999999999987
1275,13.799999999999986
1276,13.699999999999987
1277,13.799999999999986
1278,13.899999999999986
1279,13.999999999999986
1280,13.899999999999986
1281,13.999999999999986
1282,13.899999999999986
1283,13.799999999999986
1284,13.699999999999987
1285,13.799999999999986
1286,13.699999999999987
1287,13.799999999999986
1288,13.699999999999987
1289,13.599999999999987
1290,13.699999999999987
1291,13.599999999999987
1292,13.699999999999987
1293,13.599999999999987
1294,13.699999999999987
1295,13.799999999999986
1296,13.699999999999987
1297,13.799999999999986
1298,13.699999999999987
1299,13.799999999999986
1300,13.899999999999986
1301,13.999999999999986
1302,13.899999999999986
1303,13.999999999999986
1304,14.099999999999985
1305,13.999999999999986
1306,14.099999999999985
1307,13.999999999999986
1308,13.899999999999986
1309,13.999999999999986
1310,13.899999999999986
1311,13.799999999999986
1312,13.899999999999986
1313,13.999999999999986
1314,14.099999999999985
1315,13.999999999999986
1316,14.099999999999985
1317,14.199999999999985
1318,14.099999999999985
1319,13.999999999999986
1320,14.099999999999985
1321,14.199999999999985
1322,14.299999999999985
1323,14.199999999999985
1324,14.099999999999985
1325,13.999999999999986
1326,13.899999999999986
1327,13.999999999999986
1328,14.099999999999985
1329,13.999999999999986
1330,14.099999999999985
1331,13.999999999999986
1332,14.099999999999985
1333,14.199999999999985
1334,14.099999999999985
1335,13.999999999999986
1336,13.899999999999986
1337,13.799999999999986
1338,13.699999999999987
1339,13.599999999999987
1340,13.699999999999987
1341,13.799999999999986
1342,13.699999999999987
1343,13.799999999999986
1344,13.899999999999986
1345,13.999999999999986
1346,14.099999999999985
1347,14.199999999999985
1348,14.099999999999985
1349,14.199999999999985
1350,14.099999999999985
1351,13.999999999999986
1352,13.899999999999986
1353,13.999999999999986
1354,14.099999999999985
1355,14.199999999999985
1356,14.099999999999985
1357,13.999999999999986
1358,13.899999999999986
1359,13.799999999999986
1360,13.699999999999987
1361,13.799999999999986
1362,13.699999999999987
1363,13.799999999999986
