,value
161,10.799999999999997
162,10.899999999999997
163,10.999999999999996
164,11.099999999999996
165,11.199999999999996
166,11.299999999999995
167,11.199999999999996
168,11.099999999999996
169,10.999999999999996
170,11.099999999999996
171,11.199999999999996
172,11.299999999999995
173,11.399999999999995
174,11.499999999999995
175,11.399999999999995
176,11.499999999999995
177,11.399999999999995
178,11.299999999999995
179,11.399999999999995
180,11.499999999999995
181,11.599999999999994
182,11.499999999999995
183,11.599999999999994
184,11.499999999999995
185,11.399999999999995
186,11.299999999999995
187,11.399999999999995
188,11.499999999999995
189,11.399999999999995
190,11.299999999999995
191,11.199999999999996
192,11.099999999999996
193,10.999999999999996
194,11.099999999999996
195,11.199999999999996
196,11.099999999999996
197,10.999999999999996
198,11.099999999999996
199,10.999999999999996
200,11.099999999999996
201,11.199999999999996
202,11.299999999999995
203,11.399999999999995
204,11.299999999999995
205,11.199999999999996
206,11.099999999999996
207,11.199999999999996
208,11.299999999999995
209,11.199999999999996
210,11.099999999999996
211,10.999999999999996
212,11.099999999999996
213,11.199999999999996
214,11.299999999999995
215,11.399999999999995
216,11.499999999999995
217,11.399999999999995
218,11.499999999999995
219,11.399999999999995
220,11.299999999999995
221,11.199999999999996
222,11.099999999999996
223,11.199999999999996
224,11.299999999999995
225,11.399999999999995
226,11.299999999999995
227,11.199999999999996
228,11.299999999999995
229,11.199999999999996
230,11.099999999999996
231,10.999999999999996
232,11.099999999999996
233,10.999999999999996
234,10.899999999999997
235,10.799999999999997
236,10.699999999999998
237,10.799999999999997
238,10.699999999999998
239,10.599999999999998
240,10.699999999999998
241,10.799999999999997
242,10.699999999999998
243,10.799999999999997
244,10.899999999999997
245,10.799999999999997
246,10.699999999999998
247,10.799999999999997
248,10.899999999999997
249,10.999999999999996
250,11.099999999999996
251,10.999999999999996
252,11.099999999999996
253,11.199999999999996
254,11.299999999999995
255,11.399999999999995
256,11.299999999999995
257,11.199999999999996
258,11.299999999999995
259,11.399999999999995
260,11.299999999999995
261,11.199999999999996
262,11.299999999999995
263,11.199999999999996
264,11.299999999999995
265,11.399999999999995
266,11.299999999999995
267,11.199999999999996
268,11.099999999999996
269,11.199999999999996
270,11.099999999999996
271,11.199999999999996
272,11.099999999999996
273,11.199999999999996
274,11.099999999999996
275,11.199999999999996
276,11.099999999999996
277,11.199999999999996
278,11.299999999999995
279,11.399999999999995
280,11.299999999999995
281,11.199999999999996
282,11.099999999999996
283,11.199999999999996
284,11.299999999999995
285,11.199999999999996
286,11.299999999999995
287,11.399999999999995
288,11.499999999999995
289,11.599999999999994
290,11.499999999999995
291,11.399999999999995
292,11.299999999999995
293,11.399999999999995
294,11.299999999999995
295,11.399999999999995
296,11.499999999999995
297,11.599999999999994
298,11.699999999999994
299,11.799999999999994
300,11.699999999999994
301,11.599999999999994
302,11.699999999999994
303,11.799999999999994
304,11.699999999999994
305,11.799999999999994
306,11.899999999999993
307,11.799999999999994
308,11.899999999999993
309,11.799999999999994
310,11.899999999999993
311,11.799999999999994
312,11.699999999999994
313,11.599999999999994
314,11.499999999999995
315,11.599999999999994
316,11.499999999999995
317,11.399999999999995
318,11.499999999999995
319,11.599999999999994
320,11.699999999999994
321,11.799999999999994
322,11.899999999999993
323,11.999999999999993
324,11.899999999999993
325,11.799999999999994
326,11.699999999999994
327,11.799999999999994
328,11.699999999999994
329,11.599999999999994
330,11.699999999999994
331,11.599999999999994
332,11.699999999999994
333,11.799999999999994
334,11.699999999999994
335,11.799999999999994
336,11.699999999999994
337,11.599999999999994
338,11.499999999999995
339,11.599999999999994
340,11.699999999999994
341,11.799999999999994
342,11.699999999999994
343,11.599999999999994
344,11.699999999999994
345,11.799999999999994
346,11.899999999999993
347,11.999999999999993
348,11.899999999999993
349,11.799999999999994
350,11.899999999999993
351,11.999999999999993
352,12.099999999999993
353,12.199999999999992
354,12.099999999999993
355,11.999999999999993
356,12.099999999999993
357,12.199999999999992
358,12.299999999999992
359,12.199999999999992
360,12.099999999999993
361,11.999999999999993
362,11.899999999999993
363,11.799999999999994
364,11.699999999999994
365,11.799999999999994
366,11.699999999999994
367,11.799999999999994
368,11.699999999999994
369,11.799999999999994
370,11.699999999999994
371,11.599999999999994
372,11.699999999999994
373,11.799999999999994
374,11.899999999999993
375,11.999999999999993
376,12.099999999999993
377,12.199999999999992
378,12.099999999999993
379,11.999999999999993
380,12.099999999999993
381,11.999999999999993
382,12.099999999999993
383,11.999999999999993
384,12.099999999999993
385,11.999999999999993
386,11.899999999999993
387,11.999999999999993
388,12.099999999999993
389,12.199999999999992
390,12.299999999999992
391,12.399999999999991
392,12.299999999999992
393,12.199999999999992
394,12.099999999999993
395,11.999999999999993
396,12.099999999999993
397,12.199999999999992
398,12.099999999999993
399,12.199999999999992
400,12.299999999999992
401,12.399999999999991
402,12.299999999999992
403,12.399999999999991
404,12.499999999999991
405,12.399999999999991
406,12.299999999999992
407,12.399999999999991
408,12.299999999999992
409,12.199999999999992
410,12.299999999999992
411,12.399999999999991
412,12.299999999999992
413,12.399999999999991
414,12.299999999999992
415,12.199999999999992
416,12.099999999999993
417,11.999999999999993
418,11.899999999999993
419,11.999999999999993
420,12.099999999999993
421,12.199999999999992
422,12.099999999999993
423,11.999999999999993
424,11.899999999999993
425,11.799999999999994
426,11.899999999999993
427,11.999999999999993
428,11.899999999999993
429,11.799999999999994
430,11.699999999999994
431,11.599999999999994
432,11.699999999999994
433,11.599999999999994
434,11.699999999999994
435,11.799999999999994
436,11.699999999999994
437,11.799999999999994
438,11.899999999999993
439,11.799999999999994
440,11.699999999999994
441,11.599999999999994
442,11.499999999999995
443,11.399999999999995
444,11.299999999999995
445,11.399999999999995
446,11.299999999999995
447,11.399999999999995
448,11.299999999999995
449,11.399999999999995
450,11.299999999999995
451,11.399999999999995
452,11.299999999999995
453,11.399999999999995
454,11.499999999999995
455,11.599999999999994
456,11.699999999999994
457,11.799999999999994
458,11.699999999999994
459,11.599999999999994
460,11.499999999999995
461,11.399999999999995
462,11.299999999999995
463,11.399999999999995
464,11.499999999999995
465,11.399999999999995
466,11.499999999999995
467,11.399999999999995
468,11.499999999999995
469,11.599999999999994
470,11.699999999999994
471,11.799999999999994
472,11.899999999999993
473,11.799999999999994
474,11.899999999999993
475,11.999999999999993
476,11.899999999999993
477,11.999999999999993
478,11.899999999999993
479,11.999999999999993
480,11.899999999999993
481,11.799999999999994
482,11.699999999999994
483,11.599999999999994
484,11.699999999999994
485,11.599999999999994
486,11.499999999999995
487,11.599999999999994
488,11.499999999999995
489,11.399999999999995
490,11.499999999999995
491,11.599999999999994
492,11.699999999999994
493,11.799999999999994
494,11.699999999999994
495,11.799999999999994
496,11.899999999999993
497,11.799999999999994
498,11.699999999999994
499,11.799999999999994
500,11.899999999999993
501,11.999999999999993
502,12.099999999999993
503,12.199999999999992
504,12.299999999999992
505,12.199999999999992
506,12.299999999999992
507,12.199999999999992
508,12.099999999999993
509,12.199999999999992
510,12.099999999999993
511,12.199999999999992
512,12.099999999999993
513,12.199999999999992
514,12.299999999999992
515,12.399999999999991
516,12.299999999999992
517,12.199999999999992
518,12.099999999999993
519,11.999999999999993
520,12.099999999999993
521,12.199999999999992
522,12.099999999999993
523,11.999999999999993
524,11.899999999999993
525,11.999999999999993
526,12.099999999999993
527,11.999999999999993
528,11.899999999999993
529,11.799999999999994
530,11.899999999999993
531,11.799999999999994
532,11.699999999999994
533,11.799999999999994
534,11.899999999999993
535,11.999999999999993
536,11.899999999999993
537,11.999999999999993
538,12.099999999999993
539,11.999999999999993
540,11.899999999999993
541,11.799999999999994
542,11.699999999999994
543,11.599999999999994
544,11.499999999999995
545,11.599999999999994
546,11.499999999999995
547,11.399999999999995
548,11.499999999999995
549,11.599999999999994
550,11.499999999999995
551,11.399999999999995
552,11.499999999999995
553,11.399999999999995
554,11.299999999999995
555,11.399999999999995
556,11.499999999999995
557,11.599999999999994
558,11.499999999999995
559,11.599999999999994
560,11.699999999999994
561,11.599999999999994
562,11.699999999999994
563,11.799999999999994
564,11.899999999999993
565,11.999999999999993
566,11.899999999999993
567,11.999999999999993
568,12.099999999999993
569,11.999999999999993
570,12.099999999999993
571,12.199999999999992
572,12.299999999999992
573,12.399999999999991
574,12.299999999999992
575,12.399999999999991
576,12.499999999999991
577,12.399999999999991
578,12.299999999999992
579,12.199999999999992
580,12.299999999999992
581,12.199999999999992
582,12.299999999999992
583,12.399999999999991
584,12.499999999999991
585,12.399999999999991
586,12.499999999999991
587,12.399999999999991
588,12.499999999999991
589,12.59999999999999
590,12.69999999999999
591,12.59999999999999
592,12.499999999999991
593,12.399999999999991
594,12.299999999999992
595,12.399999999999991
596,12.299999999999992
597,12.199999999999992
598,12.099999999999993
599,11.999999999999993
600,11.899999999999993
601,11.799999999999994
602,11.899999999999993
603,11.999999999999993
604,12.099999999999993
605,12.199999999999992
606,12.099999999999993
607,12.199999999999992
608,12.299999999999992
609,12.199999999999992
610,12.099999999999993
611,12.199999999999992
612,12.099999999999993
613,11.999999999999993
614,11.899999999999993
615,11.799999999999994
616,11.699999999999994
617,11.799999999999994
618,11.899999999999993
619,11.999999999999993
620,12.099999999999993
621,12.199999999999992
622,12.299999999999992
623,12.399999999999991
624,12.299999999999992
625,12.399999999999991
626,12.299999999999992
627,12.199999999999992
628,12.299999999999992
629,12.199999999999992
630,12.299999999999992
631,12.199999999999992
632,12.299999999999992
633,12.199999999999992
634,12.099999999999993
635,11.999999999999993
636,11.899999999999993
637,11.799999999999994
638,11.899999999999993
639,11.999999999999993
640,11.899999999999993
641,11.799999999999994
642,11.699999999999994
643,11.599999999999994
644,11.499999999999995
645,11.399999999999995
646,11.499999999999995
647,11.599999999999994
648,11.499999999999995
649,11.399999999999995
650,11.499999999999995
651,11.399999999999995
652,11.499999999999995
653,11.599999999999994
654,11.499999999999995
655,11.599999999999994
656,11.699999999999994
657,11.599999999999994
658,11.499999999999995
659,11.599999999999994
660,11.499999999999995
661,11.399999999999995
662,11.299999999999995
663,11.399999999999995
664,11.499999999999995
665,11.399999999999995
666,11.299999999999995
667,11.199999999999996
668,11.099999999999996
669,11.199999999999996
670,11.299999999999995
671,11.199999999999996
672,11.299999999999995
673,11.199999999999996
674,11.099999999999996
675,11.199999999999996
676,11.299999999999995
677,11.199999999999996
678,11.099999999999996
679,10.999999999999996
680,11.099999999999996
681,11.199999999999996
682,11.099999999999996
683,11.199999999999996
684,11.299999999999995
685,11.399999999999995
686,11.499999999999995
687,11.599999999999994
688,11.699999999999994
689,11.799999999999994
690,11.699999999999994
691,11.799999999999994
692,11.899999999999993
693,11.999999999999993
694,12.099999999999993
695,12.199999999999992
696,12.099999999999993
697,11.999999999999993
698,11.899999999999993
699,11.999999999999993
700,12.099999999999993
701,12.199999999999992
702,12.299999999999992
703,12.199999999999992
704,12.099999999999993
705,12.199999999999992
706,12.299999999999992
707,12.399999999999991
708,12.499999999999991
709,12.59999999999999
710,12.69999999999999
711,12.59999999999999
712,12.69999999999999
713,12.79999999999999
714,12.69999999999999
715,12.79999999999999
716,12.89999999999999
717,12.99999999999999
718,13.099999999999989
719,13.199999999999989
720,13.299999999999988
721,13.199999999999989
722,13.299999999999988
723,13.399999999999988
724,13.299999999999988
725,13.399999999999988
726,13.499999999999988
727,13.399999999999988
728,13.499999999999988
729,13.599999999999987
730,13.499999999999988
731,13.599999999999987
732,13.499999999999988
733,13.599999999999987
734,13.699999999999987
735,13.799999999999986
736,13.899999999999986
737,13.999999999999986
738,13.899999999999986
739,13.799999999999986
740,13.699999999999987
741,13.799999999999986
742,13.899999999999986
743,13.999999999999986
744,13.899999999999986
745,13.799999999999986
746,13.699999999999987
747,13.599999999999987
748,13.699999999999987
749,13.799999999999986
750,13.899999999999986
751,13.999999999999986
752,14.099999999999985
753,13.999999999999986
754,13.899999999999986
755,13.999999999999986
756,13.899999999999986
757,13.799999999999986
758,13.699999999999987
759,13.799999999999986
760,13.699999999999987
761,13.799999999999986
762,13.899999999999986
763,13.799999999999986
764,13.899999999999986
765,13.999999999999986
766,14.099999999999985
767,13.999999999999986
768,13.899999999999986
769,13.999999999999986
770,14.099999999999985
771,14.199999999999985
772,14.099999999999985
773,13.999999999999986
774,13.899999999999986
775,13.799999999999986
776,13.899999999999986
777,13.799999999999986
778,13.699999999999987
779,13.599999999999987
780,13.499999999999988
781,13.399999999999988
782,13.299999999999988
783,13.199999999999989
784,13.299999999999988
785,13.199999999999989
786,13.099999999999989
787,12.99999999999999
788,13.099999999999989
789,13.199999999999989
790,13.299999999999988
791,13.199999999999989
792,13.299999999999988
793,13.399999999999988
794,13.299999999999988
795,13.399999999999988
796,13.299999999999988
797,13.199999999999989
798,13.099999999999989
799,13.199999999999989
800,13.299999999999988
801,13.399999999999988
802,13.299999999999988
803,13.199999999999989
804,13.099999999999989
805,12.99999999999999
806,13.099999999999989
807,12.99999999999999
808,12.89999999999999
809,12.79999999999999
810,12.89999999999999
811,12.79999999999999
812,12.69999999999999
813,12.59999999999999
814,12.69999999999999
815,12.79999999999999
816,12.69999999999999
817,12.59999999999999
818,12.499999999999991
819,12.399999999999991
820,12.299999999999992
821,12.199999999999992
822,12.299999999999992
823,12.399999999999991
824,12.499999999999991
825,12.59999999999999
826,12.69999999999999
827,12.59999999999999
828,12.499999999999991
829,12.399999999999991
830,12.499999999999991
831,12.59999999999999
832,12.499999999999991
833,12.59999999999999
834,12.499999999999991
835,12.59999999999999
836,12.69999999999999
837,12.79999999999999
838,12.89999999999999
839,12.79999999999999
840,12.69999999999999
841,12.79999999999999
842,12.69999999999999
843,12.79999999999999
844,12.89999999999999
845,12.99999999999999
846,13.099999999999989
847,13.199999999999989
848,13.299999999999988
849,13.399999999999988
850,13.299999999999988
851,13.399999999999988
852,13.299999999999988
853,13.199999999999989
854,13.099999999999989
855,13.199999999999989
856,13.299999999999988
857,13.399999999999988
858,13.499999999999988
859,13.599999999999987
860,13.499999999999988
861,13.399999999999988
862,13.299999999999988
863,13.399999999999988
864,13.299999999999988
865,13.399999999999988
866,13.499999999999988
867,13.599999999999987
868,13.699999999999987
869,13.799999999999986
870,13.899999999999986
871,13.999999999999986
872,13.899999999999986
873,13.999999999999986
874,14.099999999999985
875,14.199999999999985
876,14.099999999999985
877,13.999999999999986
878,14.099999999999985
879,14.199999999999985
880,14.299999999999985
881,14.399999999999984
882,14.499999999999984
883,14.599999999999984
884,14.499999999999984
885,14.399999999999984
886,14.299999999999985
887,14.399999999999984
888,14.499999999999984
889,14.599999999999984
890,14.699999999999983
891,14.599999999999984
892,14.699999999999983
893,14.799999999999983
894,14.699999999999983
895,14.799999999999983
896,14.899999999999983
897,14.799999999999983
898,14.699999999999983
899,14.599999999999984
900,14.699999999999983
901,14.599999999999984
902,14.699999999999983
903,14.799999999999983
904,14.899999999999983
905,14.999999999999982
906,15.099999999999982
907,14.999999999999982
908,15.099999999999982
909,15.199999999999982
910,15.299999999999981
911,15.199999999999982
912,15.099999999999982
913,14.999999999999982
914,14.899999999999983
915,14.999999999999982
916,15.099999999999982
917,14.999999999999982
918,15.099999999999982
919,15.199999999999982
920,15.299999999999981
921,15.39999999999998
922,15.49999999999998
923,15.39999999999998
924,15.49999999999998
925,15.59999999999998
926,15.49999999999998
927,15.39999999999998
928,15.49999999999998
929,15.59999999999998
930,15.49999999999998
931,15.39999999999998
932,15.299999999999981
933,15.39999999999998
934,15.49999999999998
935,15.39999999999998
936,15.49999999999998
937,15.59999999999998
938,15.49999999999998
939,15.59999999999998
940,15.49999999999998
941,15.39999999999998
942,15.299999999999981
943,15.199999999999982
944,15.299999999999981
945,15.39999999999998
946,15.299999999999981
947,15.39999999999998
948,15.299999999999981
949,15.199999999999982
950,15.299999999999981
951,15.39999999999998
952,15.299999999999981
953,15.39999999999998
954,15.49999999999998
955,15.59999999999998
956,15.49999999999998
957,15.39999999999998
958,15.299999999999981
959,15.199999999999982
960,15.299999999999981
961,15.199999999999982
962,15.099999999999982
963,14.999999999999982
964,14.899999999999983
965,14.999999999999982
966,14.899999999999983
967,14.799999999999983
968,14.899999999999983
969,14.999999999999982
970,15.099999999999982
971,14.999999999999982
972,15.099999999999982
973,14.999999999999982
974,14.899999999999983
975,14.799999999999983
976,14.699999999999983
977,14.599999999999984
978,14.699999999999983
979,14.599999999999984
980,14.699999999999983
981,14.799999999999983
982,14.699999999999983
983,14.599999999999984
984,14.699999999999983
985,14.799999999999983
986,14.899999999999983
987,14.999999999999982
988,14.899999999999983
989,14.799999999999983
990,14.899999999999983
991,14.999999999999982
992,15.099999999999982
993,15.199999999999982
994,15.299999999999981
995,15.39999999999998
996,15.299999999999981
997,15.39999999999998
998,15.49999999999998
999,15.59999999999998
1000,15.49999999999998
1001,15.59999999999998
1002,15.49999999999998
1003,15.59999999999998
1004,15.69999999999998
1005,15.79999999999998
1006,15.69999999999998
1007,15.59999999999998
1008,15.49999999999998
1009,15.59999999999998
1010,15.49999999999998
1011,15.59999999999998
1012,15.49999999999998
1013,15.39999999999998
1014,15.299999999999981
1015,15.199999999999982
1016,15.099999999999982
1017,14.999999999999982
1018,14.899999999999983
1019,14.999999999999982
1020,15.099999999999982
1021,15.199999999999982
1022,15.299999999999981
1023,15.39999999999998
1024,15.49999999999998
1025,15.59999999999998
1026,15.49999999999998
1027,15.39999999999998
1028,15.49999999999998
1029,15.39999999999998
1030,15.49999999999998
1031,15.39999999999998
1032,15.299999999999981
1033,15.39999999999998
1034,15.49999999999998
1035,15.59999999999998
1036,15.49999999999998
1037,15.39999999999998
1038,15.49999999999998
1039,15.39999999999998
1040,15.49999999999998
1041,15.39999999999998
1042,15.49999999999998
1043,15.39999999999998
1044,15.299999999999981
1045,15.199999999999982
1046,15.299999999999981
1047,15.199999999999982
1048,15.099999999999982
1049,14.999999999999982
1050,14.899999999999983
1051,14.799999999999983
1052,14.899999999999983
1053,14.799999999999983
1054,14.899999999999983
1055,14.999999999999982
1056,14.899999999999983
1057,14.999999999999982
1058,15.099999999999982
1059,14.999999999999982
1060,15.099999999999982
1061,15.199999999999982
1062,15.099999999999982
1063,15.199999999999982
1064,15.099999999999982
1065,15.199999999999982
1066,15.299999999999981
1067,15.39999999999998
1068,15.49999999999998
1069,15.39999999999998
1070,15.49999999999998
1071,15.59999999999998
1072,15.69999999999998
1073,15.79999999999998
1074,15.69999999999998
1075,15.79999999999998
1076,15.899999999999979
1077,15.79999999999998
1078,15.899999999999979
1079,15.79999999999998
1080,15.899999999999979
1081,15.79999999999998
1082,15.899999999999979
1083,15.79999999999998
1084,15.69999999999998
1085,15.59999999999998
1086,15.49999999999998
1087,15.59999999999998
1088,15.49999999999998
1089,15.59999999999998
1090,15.49999999999998
1091,15.39999999999998
1092,15.49999999999998
1093,15.39999999999998
1094,15.299999999999981
1095,15.199999999999982
1096,15.099999999999982
1097,15.199999999999982
1098,15.099999999999982
1099,15.199999999999982
1100,15.099999999999982
1101,15.199999999999982
1102,15.299999999999981
1103,15.39999999999998
1104,15.49999999999998
1105,15.59999999999998
1106,15.49999999999998
1107,15.59999999999998
1108,15.49999999999998
1109,15.59999999999998
1110,15.69999999999998
1111,15.59999999999998
1112,15.49999999999998
1113,15.39999999999998
1114,15.299999999999981
1115,15.199999999999982
1116,15.099999999999982
1117,14.999999999999982
1118,14.899999999999983
1119,14.999999999999982
1120,15.099999999999982
1121,15.199999999999982
1122,15.099999999999982
1123,15.199999999999982
1124,15.099999999999982
1125,14.999999999999982
1126,14.899999999999983
1127,14.799999999999983
1128,14.699999999999983
1129,14.799999999999983
1130,14.899999999999983
1131,14.999999999999982
1132,14.899999999999983
1133,14.999999999999982
1134,14.899999999999983
1135,14.999999999999982
1136,14.899999999999983
1137,14.999999999999982
1138,14.899999999999983
1139,14.799999999999983
1140,14.699999999999983
1141,14.799999999999983
1142,14.699999999999983
1143,14.599999999999984
1144,14.499999999999984
1145,14.399999999999984
1146,14.499999999999984
1147,14.599999999999984
1148,14.699999999999983
1149,14.799999999999983
1150,14.899999999999983
1151,14.799999999999983
1152,14.699999999999983
1153,14.799999999999983
1154,14.699999999999983
1155,14.599999999999984
1156,14.499999999999984
1157,14.599999999999984
1158,14.499999999999984
1159,14.399999999999984
1160,14.499999999999984
1161,14.599999999999984
1162,14.699999999999983
1163,14.799999999999983
1164,14.899999999999983
1165,14.799999999999983
1166,14.899999999999983
1167,14.999999999999982
1168,15.099999999999982
1169,15.199999999999982
1170,15.099999999999982
1171,15.199999999999982
1172,15.099999999999982
1173,14.999999999999982
1174,14.899999999999983
1175,14.799999999999983
1176,14.699999999999983
1177,14.799999999999983
1178,14.899999999999983
1179,14.999999999999982
1180,15.099999999999982
1181,15.199999999999982
1182,15.299999999999981
1183,15.39999999999998
1184,15.299999999999981
1185,15.39999999999998
1186,15.49999999999998
1187,15.39999999999998
1188,15.49999999999998
1189,15.59999999999998
1190,15.69999999999998
1191,15.59999999999998
1192,15.69999999999998
1193,15.79999999999998
1194,15.69999999999998
1195,15.59999999999998
1196,15.49999999999998
1197,15.39999999999998
1198,15.299999999999981
1199,15.39999999999998
1200,15.299999999999981
1201,15.199999999999982
1202,15.299999999999981
1203,15.199999999999982
1204,15.299999999999981
1205,15.39999999999998
1206,15.299999999999981
1207,15.39999999999998
1208,15.49999999999998
1209,15.59999999999998
1210,15.49999999999998
1211,15.39999999999998
1212,15.299999999999981
1213,15.199999999999982
1214,15.299999999999981
1215,15.39999999999998
1216,15.299999999999981
1217,15.199999999999982
1218,15.099999999999982
1219,14.999999999999982
1220,15.099999999999982
1221,15.199999999999982
1222,15.299999999999981
1223,15.199999999999982
1224,15.299999999999981
1225,15.39999999999998
1226,15.299999999999981
1227,15.199999999999982
1228,15.099999999999982
1229,15.199999999999982
1230,15.099999999999982
1231,15.199999999999982
1232,15.099999999999982
1233,14.999999999999982
1234,14.899999999999983
1235,14.799999999999983
1236,14.899999999999983
1237,14.799999999999983
1238,14.699999999999983
1239,14.799999999999983
1240,14.899999999999983
1241,14.999999999999982
1242,14.899999999999983
1243,14.999999999999982
1244,15.099999999999982
1245,15.199999999999982
1246,15.099999999999982
1247,14.999999999999982
1248,14.899999999999983
1249,14.799999999999983
1250,14.899999999999983
1251,14.799999999999983
1252,14.699999999999983
1253,14.599999999999984
1254,14.699999999999983
1255,14.799999999999983
1256,14.899999999999983
1257,14.799999999999983
1258,14.899999999999983
1259,14.799999999999983
1260,14.699999999999983
1261,14.799999999999983
1262,14.699999999999983
1263,14.599999999999984
1264,14.699999999999983
1265,14.799999999999983
1266,14.899999999999983
1267,14.999999999999982
1268,15.099999999999982
1269,14.999999999999982
1270,15.099999999999982
1271,14.999999999999982
1272,14.899999999999983
1273,14.999999999999982
1274,15.099999999999982
1275,15.199999999999982
1276,15.299999999999981
1277,15.199999999999982
1278,15.099999999999982
1279,14.999999999999982
1280,15.099999999999982
1281,15.199999999999982
1282,15.299999999999981
1283,15.39999999999998
1284,15.49999999999998
1285,15.59999999999998
1286,15.69999999999998
1287,15.59999999999998
1288,15.49999999999998
1289,15.59999999999998
1290,15.49999999999998
1291,15.39999999999998
1292,15.49999999999998
1293,15.39999999999998
1294,15.49999999999998
1295,15.59999999999998
1296,15.49999999999998
1297,15.59999999999998
1298,15.69999999999998
1299,15.79999999999998
1300,15.69999999999998
1301,15.59999999999998
1302,15.49999999999998
1303,15.59999999999998
1304,15.49999999999998
1305,15.39999999999998
1306,15.299999999999981
1307,15.199999999999982
1308,15.299999999999981
1309,15.39999999999998
1310,15.299999999999981
1311,15.199999999999982
1312,15.299999999999981
1313,15.199999999999982
1314,15.099999999999982
1315,14.999999999999982
1316,14.899999999999983
1317,14.799999999999983
1318,14.899999999999983
1319,14.999999999999982
1320,15.099999999999982
1321,15.199999999999982
1322,15.299999999999981
1323,15.199999999999982
1324,15.299999999999981
1325,15.199999999999982
1326,15.299999999999981
1327,15.39999999999998
1328,15.49999999999998
1329,15.59999999999998
1330,15.49999999999998
1331,15.39999999999998
1332,15.299999999999981
1333,15.199999999999982
1334,15.299999999999981
1335,15.39999999999998
1336,15.299999999999981
1337,15.39999999999998
1338,15.49999999999998
1339,15.39999999999998
1340,15.49999999999998
1341,15.39999999999998
1342,15.299999999999981
1343,15.199999999999982
1344,15.099999999999982
1345,15.199999999999982
1346,15.099999999999982
1347,14.999999999999982
1348,14.899999999999983
1349,14.799999999999983
1350,14.699999999999983
1351,14.599999999999984
1352,14.499999999999984
1353,14.599999999999984
1354,14.699999999999983
1355,14.599999999999984
1356,14.499999999999984
1357,14.599999999999984
1358,14.699999999999983
1359,14.599999999999984
1360,14.699999999999983
1361,14.599999999999984
1362,14.699999999999983
1363,14.799999999999983
1364,14.699999999999983
1365,14.599999999999984
1366,14.699999999999983
1367,14.799999999999983
1368,14.699999999999983
1369,14.799999999999983
1370,14.699999999999983
1371,14.799999999999983
